created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,language,sentiment_polarity
Tue May 01 02:32:54 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, phonedrift, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,554,851,0, ru, Neutral
Tue May 01 02:32:54 +0000 2018, bRT @icomediagroup: Blockchain Brings Trust Into the Recruitment Equation - ICO Media Group\\n\\nhttps://t.co/wWUrMPZowZ https://t.co/rIZIlObeIF, DaiskiDaiji, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, ,4,39,0, en, Neutral
Tue May 01 02:32:58 +0000 2018, bRT @nwpplatform: NWP platforms advisory system is fundamentally based on classic algorithms and machine learning which have been construct, YosuaVarentino1, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, Semarang Central Java,2307,2559,0, id, Positive
Tue May 01 02:32:58 +0000 2018, bRT @CoinFM: UNICEF Wants to Use Your CPU to Mine Monero to Raise Funds for Children #cryptocurrency #blockchain #ICO     https://t.co/6VcMu, vernice68271944, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Positive
Tue May 01 02:32:59 +0000 2018, bFront Office Quant Analyst - Fixed Income. - Oliver James Associates Limited - [  https://t.co/eHjtKdwMZk ] #AI https://t.co/YvzBfxuV1J, workwithai, <a href=http://www.waseemly.com rel=nofollow>SocialTweetHP</a>, UK,70,55,0, en-gb, Positive
Tue May 01 02:33:00 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, dknqftqsdzj5tv, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,35,0, en, Positive
Tue May 01 02:33:00 +0000 2018, bRT @foxtradingfx:  MAIN TOKEN SALE IS NOW OPEN!! \\n\\n Do not miss the last opportunity to become a part of the most complete and accurate, tharakadileepa, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Kadawatha,2328,4726,0, en, Positive
Tue May 01 02:33:02 +0000 2018, bRT @JinbiToken: Our Pre-ICO sale opens 29th of May 2018. Registration is now OPEN. \\nhttps://t.co/QruckBlUWs \\n$eth #blockchain #preico #ico, tahyyung, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,11039,9958,0, en, Neutral
Tue May 01 02:33:04 +0000 2018, bRT @sharpay_io: Dar friends! There are thoughts of our CEO Anton Solodikov about the blockchain technology and its role in https://t.co/B3T, marveldisturbed, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,578,833,0, ru, Neutral
Tue May 01 02:33:06 +0000 2018, bRT @nauticusen: Good news for our friends from France! The Conseil dEtat stated that the profits generated by cryptocurrencies should be c, welljo_8, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Republic of the Philippines,1308,2297,0, en, Positive
Tue May 01 02:33:03 +0000 2018, bRT @sallyeaves: Touchdown!  Really looking forward to discussing #techforgood and podcasting on #AI #blockchain &amp; #futureofwork in #LasVe, biconnections, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Belgium,53091,40996,0, en, Positive
Tue May 01 02:33:08 +0000 2018, b#Blockchain Association of #NewZealand #AGM on tonight 6pm GridAKLD. if your around drop by and say hi.  #BANZ, seandotau, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, Wellington/Sydney,5449,2237,0, en, Neutral
Tue May 01 02:33:10 +0000 2018, bRT @UserExperienceU: #IoT #Ecosystems require #Ontologies of your #Products and #Services #Futurist #IoT #BlockChain #Agile #DevOps  https:, shih1335, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,21,0, fr, Neutral
Tue May 01 02:33:10 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, lynnlavoie10, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,48,0, en, Positive
Tue May 01 02:33:11 +0000 2018, bRT @Quarteria_io: Find out how to contribute to our #Quarteria #ICO on @Medium https://t.co/y5EmzTpHFj #crypto #realestate #neo #blockchain, debobabs, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, ,31,314,0, en, Neutral
Tue May 01 02:33:11 +0000 2018, bPenetration Tester - Senior Consultant. - Outsource UK Limited - [  https://t.co/7ssQtDQMDs ] #AI #AiJobs https://t.co/fPdUVokkRv, workwithai, <a href=http://www.waseemly.com rel=nofollow>SocialTweetHP</a>, UK,70,55,0, en-gb, Negative
Tue May 01 02:33:13 +0000 2018, bRT @cmcal_bot:  New Hydrogen $HYDRO event! \\n \\n17 May 2018 \\nBlockchain Week NYC  \\n \\nSource: https://t.co/kjtzaMhFpu https://t.co/0UUBPlbXNp, Criptobtc1, <a href=http://twitter.com/#!/download/ipad rel=nofollow>Twitter for iPad</a>, M��,170,553,0, es, Positive
Tue May 01 02:33:15 +0000 2018, bRT @CoinAirdropsAll: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop\\nNew Airdrop #SPRING \\n\\nSpringRole is airdropping 11, CoinAirdropsAll, <a href=https://mobile.twitter.com rel=nofollow>Mobile Web (M2)</a>, Blockchain,142,116,0, en, Neutral
Tue May 01 02:33:17 +0000 2018, bRT @terra_virtua: 50% bonus for Terra Virtua $TVT tokens is ending! Don\t miss out! Move quickly before the bonus drops to 30%!  https://, Tanvira74121359, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,5,81,0, en-gb, Positive
Tue May 01 02:33:18 +0000 2018, bRT @LateX_Token: Airdrop Starts\\n\\nFirst 200 Users to Send 0 ETH to :\\n0x7DF4Bc2F265187C11C66125A059B50c79Dc1592d\\n\\nName: LateX Token\\nSymbol :, Muhammad181013, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, Makassar,125,388,0, id, Neutral
Tue May 01 02:33:18 +0000 2018, bThe UN Needs #Blockchain to Achieve Its Goals https://t.co/jofegpwXMM #Ethereum #Bitcoin https://t.co/GLbYcrXFMK, blockchainhelpr, <a href=https://www.socialoomph.com rel=nofollow>SocialOomph</a>, ,2045,1363,0, en, Neutral
Tue May 01 02:33:20 +0000 2018, bPromoted: Blockchain Agnosticism: Resolving the Paradox ofChoice https://t.co/7SX7r2a76p https://t.co/07yZgm27Aj #blockchain, cryptoopinious, <a href=https://ifttt.com rel=nofollow>IFTTT</a>, ,212,0,0, ru, Neutral
Tue May 01 02:33:22 +0000 2018, bRT @AmandaLorenzani: interesting predictions here about the potential of @eidoo_io https://t.co/pqUY2sJAU2 #edo #coinbase #wallet #crypto #, lauralee1800kr, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, es, Positive
Tue May 01 02:33:23 +0000 2018, bThe idea of the project is a strange light in the blockchain technology 4.0. It will mark a new step in human socia https://t.co/ueOu95ICIM, ePrimeProducer, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, West Vancouver,24461,22885,0, vi, Positive
Tue May 01 02:33:23 +0000 2018, bRT @cmcal_bot:  Hot Electroneum $ETN event! \\n \\n30 May 2018 \\nBlockchain Update  \\n \\nSource: https://t.co/7cyQLfnsam https://t.co/1ZVPMG7CTp, Criptobtc1, <a href=http://twitter.com/#!/download/ipad rel=nofollow>Twitter for iPad</a>, M��,170,553,0, es, Positive
Tue May 01 02:33:23 +0000 2018, bRT @UserExperienceU: Website #help and #support systems should #avoid #FAQ #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/1TGxsQZj, hiroko26617162, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,0,21,0, en, Neutral
Tue May 01 02:33:24 +0000 2018, bRT @sallyeaves: Touchdown!  Really looking forward to discussing #techforgood and podcasting on #AI #blockchain &amp; #futureofwork in #LasVe, Blockarticles, <a href=https://roundteam.co rel=nofollow>RoundTeam</a>, Nederland,3378,2812,0, en, Positive
Tue May 01 02:33:24 +0000 2018, bRT @provenagroup: #IoTs are the new low cost Trust intermediaries powered by #blockchaintechnology - #Blockchain and #Smart-contracts is th, Blockarticles, <a href=https://roundteam.co rel=nofollow>RoundTeam</a>, Nederland,3378,2812,0, en, Positive
Tue May 01 02:33:26 +0000 2018, bRT @justinsuntron: Livestream with Taiwan legislator and #blockchain advocate Jason Hsu @augama will take place tonight at 9pm PST. Link co, anjelic92745294, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,21,0, en, Neutral
Tue May 01 02:33:28 +0000 2018, b#PDATA and #Opirium is REVOLUTIONIZING BROKERAGE OF PERSONAL DATA. Opiria &amp; PDATA token create an ecosystem for the https://t.co/JR4pXWns4i, ekoyulioSW, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,3097,781,0, en, Neutral
Tue May 01 02:33:32 +0000 2018, bPleased to announce @msjemmagreen of @PowerLedger_io will be speaking at our Perth meet up this Saturday 1pm. Pleas https://t.co/jckGRpOnSU, nugget_alex, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Australia,11218,369,0, en, Positive
Tue May 01 02:33:32 +0000 2018, bRT @helix3_health: Monday motivation #MoleculeMonday #healthcare #blockchain #IoT #Crypto #wellness\\n\\nhttps://t.co/YzRQSLC3oT https://t.co, rjmccarthy14, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,2212,1044,0, en, Neutral
Tue May 01 02:33:32 +0000 2018, bRT @SKYFchain: We would like to visit Malaysia in May. We are searching for people to help us to make it happen there. Please send an email, screameczema, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,772,846,0, ru, Neutral
Tue May 01 02:33:32 +0000 2018, bRT @InnBioresearch: We are very excited to share this wonderful youtube review of our ICO. Language is Russian. https://t.co/85Pa8u5dVo #IC, Bernard32029161, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,2451,3028,0, id, Positive
Tue May 01 02:33:32 +0000 2018, bRT @internetsurfing: Understanding Blockchain: A Beginners Guide to Ethereum Smart Contract Programming https://t.co/h17bwJGuJN, fycth, <a href=http://tapbots.com/tweetbot rel=nofollow>Tweetbot for i��S, ,1161,211,0, en, Positive
Tue May 01 02:33:34 +0000 2018, bRT @DigitizeCoin: #Digitize is the first #blockchain startup that allows you to convert your loose change and cash into #Cryptocurrency., joenstronger, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,1304,2952,0, id, Positive
Tue May 01 02:33:34 +0000 2018, bRT @AmandaLorenzani: interesting predictions here about the potential of @eidoo_io https://t.co/pqUY2sJAU2 #edo #coinbase #wallet #crypto #, hiroko26617162, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,0,21,0, en, Positive
Tue May 01 02:33:35 +0000 2018, bRT @InnBioresearch: We are very excited to share this wonderful youtube review of our ICO. Language is Russian. https://t.co/85Pa8u5dVo #IC, herisbalgis, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, BLINK,2777,3594,0, id, Positive
Tue May 01 02:33:35 +0000 2018, bRT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop\\nNew Airdrop #SPRING \\n\\nSpringRole is airdropping 110 #, RandolphMlny, <a href=https://mobile.twitter.com rel=nofollow>Mobile Web (M2)</a>, 0xbE6cb25854073B6f2efcCE48A74E110Ae5ac87f1,519,248,0, en, Neutral
Tue May 01 02:33:36 +0000 2018, bRT @ExtrabitLtd: Are Earnings from Cryptocurrency Mining Subject to Taxes? | CoinCentral https://t.co/Ptm0VigjZ5 via @realcoincentral #Bloc, Mostafiz5661, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,3233,3649,0, en, Negative
Tue May 01 02:33:39 +0000 2018, bRT @Incarnus_Health: A simple usecase for BLOCKCHAIN in healthcare. Simple enough?\\n\\n#blockchain #healthcareforall #DigitalHealth #mhealth #, DoctorNeural, <a href=http://semanticearth.com rel=nofollow>Information Service Provider</a>, Global,990,270,0, en, Neutral
Tue May 01 02:33:39 +0000 2018, bThey are going to develop and launch an independent decentralized blockchain system (BitShares fork 4 with a POS-basis #Sharpay.io #Sharpay, ThiNgcThnh1, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,4524,5002,0, en, Neutral
Tue May 01 02:33:39 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, cubangrid, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,544,753,0, ru, Neutral
Tue May 01 02:33:39 +0000 2018, bRT @scashofficial: Our QA team is busy testing the Electrum Smart wallet. #SmartCash $smart #cryptocurrency #crypto $crypto #blockchain #al, Project_Atlas2, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, telegram @projectatlas12,1301,1575,0, en, Positive
Tue May 01 02:33:40 +0000 2018, bRT @SocialXnet: Pleased to announce that #SOCX is now listed on @UpCoin_Exchange - https://t.co/QhlKCvUxtJ #SocialX #ICO #blockchain $socia, cok_elat, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1127,4909,0, id, Positive
Tue May 01 02:33:41 +0000 2018, bRT @UserExperienceU: #UbiNET Inc. expands into Florida to deliver #UbiNETPlatform #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/P, amie3359xi, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Neutral
Tue May 01 02:33:42 +0000 2018, bRT @justinsuntron: In two hours (9pm PST) I\ll be chatting live with @augama about the future of blockchain.  #TRONSR $TRX https://t.co/FmS, hilaria71844765, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1,50,0, en, Positive
Tue May 01 02:33:43 +0000 2018, bRT @ROOMDAOICO: STOP CORRUPTION AT ICO LISTING SITES !!!!\\n#ico #corruption #bitcoin #crypto #listing #etherium #blockchain #startups https:, smoothnvelvet, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3286,3975,0, en, Neutral
Tue May 01 02:33:43 +0000 2018, bRT @gigtricksglobal: 4 reasons why you need to be excited about GigTricks\ GBTC sale :)\\nRead the full story here: https://t.co/Lne73eC9g6\\n#, olesia_larina, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,10532,10839,0, ru, Positive
Tue May 01 02:33:44 +0000 2018, bRT @DigitizeCoin: #Digitize is the first #blockchain startup that allows you to convert your loose change and cash into #Cryptocurrency., GayanthaSadeepa, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,295,995,0, en, Positive
Tue May 01 02:33:45 +0000 2018, bRT @Autobayio: Thanks to the Team of @icocreed https://t.co/drOfpxckVv, williamdrisc31, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,4722,1118,0, en, Positive
Tue May 01 02:41:16 +0000 2018, bRT @UserExperienceU: Website #help and #support systems should #avoid #FAQ #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/1TGxsQZj, robbins1822, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Neutral
Tue May 01 02:41:17 +0000 2018, bRT @soundeoncom: Labels often try to reduce publishing royalty obligations like paying for mechanical licenses only on product sold rather, crypto_fish, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, asia,4626,4679,0, en, Neutral
Tue May 01 02:41:17 +0000 2018, bRT @murthaburke: Free Shipping for Vitamins and Nutrition\s!! \\nhttps://t.co/0fezUzhlHY \\n#blockchain #cryptocurrency #crypto #ethereum #trap, fsoojihmq82arq1, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,57,0, en, Positive
Tue May 01 02:41:19 +0000 2018, bJoin #SPARTA #Airdrop get ~$30 in tokens!Follow @Spartaico &amp; @AltcoinsTalks and join the airdrop https://t.co/7xatCJccqq, Jeffrey66955169, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3,36,0, en, Neutral
Tue May 01 02:41:19 +0000 2018, bRT @ExtrabitLtd: Are Earnings from Cryptocurrency Mining Subject to Taxes? | CoinCentral https://t.co/Ptm0VigjZ5 via @realcoincentral #Bloc, lunergirltuner, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3702,5000,0, en, Negative
Tue May 01 02:41:20 +0000 2018, bPlease subscribe to Nauticus youtube channel to know more good things about this great project and do not miss to g https://t.co/85AkgDXEbf, welljo_8, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Republic of the Philippines,1308,2297,0, en, Positive
Tue May 01 02:41:21 +0000 2018, bThis reminds of what were doing here. https://t.co/vhuC11bUek, AnthonyClavero, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, Mandelbrot Set,519,1077,0, en, Neutral
Tue May 01 02:41:21 +0000 2018, bRT @justinsuntron: Livestream with Taiwan legislator and #blockchain advocate Jason Hsu @augama will take place tonight at 9pm PST. Link co, maegan4945hx, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Neutral
Tue May 01 02:41:23 +0000 2018, bRT @soundeoncom: Now we are on Twitter! Soundeon is the first decentralized and vertically integrated music platform based on blockchain. F, crypto_fish, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, asia,4626,4679,0, en, Positive
Tue May 01 02:41:24 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, inflatepowder, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,546,802,0, ru, Neutral
Tue May 01 02:41:25 +0000 2018, bRT @aelfblockchain: #6DaysLeft  Joining hands with our partners to bring innovation to businesses through blockchain #aelf https://t.co/B4, bitbiz888, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,9,39,0, en, Neutral
Tue May 01 02:41:26 +0000 2018, bRT @UserExperienceU: #IoT #Ecosystems require #Ontologies of your #Products and #Services #Futurist #IoT #BlockChain #Agile #DevOps  https:, xojpnrrxg1144sk, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,0,0, en, Neutral
Tue May 01 02:41:27 +0000 2018, bBitcoin &amp; Blockchain: The Whole Truth About Cryptocurrency  https://t.co/mBUgYBd2gd #bitcoin @blockchainflux, blockchainflux, <a href=https://twitter.com/androidbot_ rel=nofollow>Androidbot7</a>, ,17691,9433,0, it, Positive
Tue May 01 02:41:29 +0000 2018, bRT @OpenLedgerDEX: #NEM ( #XEM ) now tradable on #OpenLedger #DEX exchange\\nhttps://t.co/lXUnbhCDdB\\n$XEM #NEMTraders #crypto #cryptocurrency, bitsniper1, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,16,71,0, en, Negative
Tue May 01 02:41:31 +0000 2018, bRT @BGXGlobal: BGX is registering at the LA Crypto Invest Summit and setting up right now! Booth number update: visit us at Booth 414 from, Bernard32029161, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,2451,3028,0, id, Positive
Tue May 01 02:41:33 +0000 2018, b@Gaurav46943736 @Man_Deep2134 @BiploveDahal2 @bid @Rajaumer837 @Sum41 \\n\\n0xF88eA66D37c882c3f93cB47FaC6d88AbF6e9853B https://t.co/zAXdspUMqm, Arjungh33651222, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,681,1789,0, en-gb, Neutral
Tue May 01 02:41:34 +0000 2018, bRT @InEgoVeritas: The maximalists keep missing the blockchain economy forest from the bitcoin trees., Atomicnmbr_AU79, <a href=http://twitter.com/#!/download/ipad rel=nofollow>Twitter for iPad</a>, United States,2230,3142,0, en, Negative
Tue May 01 02:41:35 +0000 2018, bRT @BGXGlobal: There won\t be a need to rush or line up if you sign up for the #BGX whitelist early! Don\t let the Pre-Sale catch you by su, Bernard32029161, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,2451,3028,0, id, Positive
